dataset,condition,dimension,technique,range,metric,mean,std,rank
REPLACE-BG,balanced_age_undersampling,age,undersampling,TBR_2,MAPE,1.21,0.04,19
REPLACE-BG,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,TBR_2,MAPE,1.21,0.05,20
REPLACE-BG,balanced_age_jittering,age,jittering,TBR_2,MAPE,1.22,0.01,21
REPLACE-BG,balanced_sex_patient_aware_undersampling,sex,patient_aware_undersampling,TBR_1,A,0.88,0.25,1
REPLACE-BG,balanced_age_tomek_links,age,tomek_links,TBR_1,A,0.8,0.77,2
REPLACE-BG,balanced_sex_undersampling_smote,sex,undersampling_smote,TBR_1,A,0.8,1.19,3
REPLACE-BG,balanced_sex_oversampling_tomek,sex,oversampling_tomek,TBR_1,A,0.74,0.35,4
REPLACE-BG,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,TBR_1,A,0.69,0.92,5
REPLACE-BG,balanced_age_oversampling_tomek,age,oversampling_tomek,TBR_1,A,0.68,0.57,6
REPLACE-BG,balanced_age_undersampling_oversampling,age,undersampling_oversampling,TBR_1,A,0.56,0.65,7
REPLACE-BG,balanced_sex_smote_tomek,sex,smote_tomek,TBR_1,A,0.54,0.46,8
REPLACE-BG,balanced_sex_jittering,sex,jittering,TBR_1,A,0.54,0.55,9
REPLACE-BG,balanced_age_undersampling_smote,age,undersampling_smote,TBR_1,A,0.52,0.54,10
REPLACE-BG,balanced_age_oversampling,age,oversampling,TBR_1,A,0.44,0.5,11
REPLACE-BG,balanced_age_smote_tomek,age,smote_tomek,TBR_1,A,0.42,0.3,12
REPLACE-BG,original,,original,TBR_1,A,0.38,0.66,13
REPLACE-BG,balanced_sex_oversampling,sex,oversampling,TBR_1,A,0.38,0.39,14
REPLACE-BG,balanced_sex_tomek_links,sex,tomek_links,TBR_1,A,0.34,0.33,15
REPLACE-BG,balanced_age_smote,age,smote,TBR_1,A,0.3,0.2,16
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,TBR_1,A,0.28,0.52,17
REPLACE-BG,balanced_age_jittering,age,jittering,TBR_1,A,0.2,0.22,18
REPLACE-BG,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,TBR_1,A,0.1,0.21,19
REPLACE-BG,balanced_sex_smote,sex,smote,TBR_1,A,0.1,0.12,20
REPLACE-BG,balanced_age_undersampling,age,undersampling,TBR_1,A,0.04,0.06,21
REPLACE-BG,balanced_age_jittering,age,jittering,TBR_1,B,0.0,0.0,1
REPLACE-BG,balanced_age_oversampling,age,oversampling,TBR_1,B,0.0,0.0,2
REPLACE-BG,balanced_age_oversampling_tomek,age,oversampling_tomek,TBR_1,B,0.0,0.0,3
REPLACE-BG,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,TBR_1,B,0.0,0.0,4
REPLACE-BG,balanced_age_smote,age,smote,TBR_1,B,0.0,0.0,5
REPLACE-BG,balanced_age_smote_tomek,age,smote_tomek,TBR_1,B,0.0,0.0,6
REPLACE-BG,balanced_age_tomek_links,age,tomek_links,TBR_1,B,0.0,0.0,7
REPLACE-BG,balanced_age_undersampling,age,undersampling,TBR_1,B,0.0,0.0,8
REPLACE-BG,balanced_age_undersampling_oversampling,age,undersampling_oversampling,TBR_1,B,0.0,0.0,9
REPLACE-BG,balanced_age_undersampling_smote,age,undersampling_smote,TBR_1,B,0.0,0.0,10
REPLACE-BG,balanced_sex_jittering,sex,jittering,TBR_1,B,0.0,0.0,11
REPLACE-BG,balanced_sex_oversampling,sex,oversampling,TBR_1,B,0.0,0.0,12
REPLACE-BG,balanced_sex_oversampling_tomek,sex,oversampling_tomek,TBR_1,B,0.0,0.0,13
REPLACE-BG,balanced_sex_patient_aware_undersampling,sex,patient_aware_undersampling,TBR_1,B,0.0,0.0,14
REPLACE-BG,balanced_sex_smote,sex,smote,TBR_1,B,0.0,0.0,15
REPLACE-BG,balanced_sex_smote_tomek,sex,smote_tomek,TBR_1,B,0.0,0.0,16
REPLACE-BG,balanced_sex_tomek_links,sex,tomek_links,TBR_1,B,0.0,0.0,17
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,TBR_1,B,0.0,0.0,18
REPLACE-BG,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,TBR_1,B,0.0,0.0,19
REPLACE-BG,balanced_sex_undersampling_smote,sex,undersampling_smote,TBR_1,B,0.0,0.0,20
REPLACE-BG,original,,original,TBR_1,B,0.0,0.0,21
REPLACE-BG,balanced_age_jittering,age,jittering,TBR_1,C,0.0,0.0,1
REPLACE-BG,balanced_age_oversampling,age,oversampling,TBR_1,C,0.0,0.0,2
REPLACE-BG,balanced_age_oversampling_tomek,age,oversampling_tomek,TBR_1,C,0.0,0.0,3
REPLACE-BG,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,TBR_1,C,0.0,0.0,4
REPLACE-BG,balanced_age_smote,age,smote,TBR_1,C,0.0,0.0,5
REPLACE-BG,balanced_age_smote_tomek,age,smote_tomek,TBR_1,C,0.0,0.0,6
REPLACE-BG,balanced_age_tomek_links,age,tomek_links,TBR_1,C,0.0,0.0,7
REPLACE-BG,balanced_age_undersampling,age,undersampling,TBR_1,C,0.0,0.0,8
REPLACE-BG,balanced_age_undersampling_oversampling,age,undersampling_oversampling,TBR_1,C,0.0,0.0,9
REPLACE-BG,balanced_age_undersampling_smote,age,undersampling_smote,TBR_1,C,0.0,0.0,10
REPLACE-BG,balanced_sex_jittering,sex,jittering,TBR_1,C,0.0,0.0,11
REPLACE-BG,balanced_sex_oversampling,sex,oversampling,TBR_1,C,0.0,0.0,12
REPLACE-BG,balanced_sex_oversampling_tomek,sex,oversampling_tomek,TBR_1,C,0.0,0.0,13
REPLACE-BG,balanced_sex_patient_aware_undersampling,sex,patient_aware_undersampling,TBR_1,C,0.0,0.0,14
REPLACE-BG,balanced_sex_smote,sex,smote,TBR_1,C,0.0,0.0,15
REPLACE-BG,balanced_sex_smote_tomek,sex,smote_tomek,TBR_1,C,0.0,0.0,16
REPLACE-BG,balanced_sex_tomek_links,sex,tomek_links,TBR_1,C,0.0,0.0,17
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,TBR_1,C,0.0,0.0,18
