dataset,condition,dimension,technique,is_original,fold,range,metric,value
DIATREND,balanced_age_oversampling,age,oversampling,False,1,ENTIRE,B,30.17
DIATREND,balanced_age_oversampling,age,oversampling,False,1,ENTIRE,C,0.21
DIATREND,balanced_age_oversampling,age,oversampling,False,1,ENTIRE,D,3.69
DIATREND,balanced_age_oversampling,age,oversampling,False,1,ENTIRE,E,0.02
DIATREND,balanced_age_oversampling,age,oversampling,False,1,ENTIRE,A + B,96.08
DIATREND,balanced_age_oversampling,age,oversampling,False,1,ENTIRE,RMSE,44.47
DIATREND,balanced_age_oversampling,age,oversampling,False,1,ENTIRE,MSE,1977.86
DIATREND,balanced_age_oversampling,age,oversampling,False,1,ENTIRE,MAE,32.89
DIATREND,balanced_age_oversampling,age,oversampling,False,1,ENTIRE,MAPE,0.18
DIATREND,balanced_age_oversampling,age,oversampling,False,2,TBR_2,A,0.0
DIATREND,balanced_age_oversampling,age,oversampling,False,2,TBR_2,B,0.0
DIATREND,balanced_age_oversampling,age,oversampling,False,2,TBR_2,C,0.0
DIATREND,balanced_age_oversampling,age,oversampling,False,2,TBR_2,D,95.29
DIATREND,balanced_age_oversampling,age,oversampling,False,2,TBR_2,E,4.71
DIATREND,balanced_age_oversampling,age,oversampling,False,2,TBR_2,A + B,0.0
DIATREND,balanced_age_oversampling,age,oversampling,False,2,TBR_2,RMSE,80.8
DIATREND,balanced_age_oversampling,age,oversampling,False,2,TBR_2,MSE,6528.88
DIATREND,balanced_age_oversampling,age,oversampling,False,2,TBR_2,MAE,76.05
DIATREND,balanced_age_oversampling,age,oversampling,False,2,TBR_2,MAPE,1.67
DIATREND,balanced_age_oversampling,age,oversampling,False,2,TBR_1,A,0.08
DIATREND,balanced_age_oversampling,age,oversampling,False,2,TBR_1,B,0.0
DIATREND,balanced_age_oversampling,age,oversampling,False,2,TBR_1,C,0.0
DIATREND,balanced_age_oversampling,age,oversampling,False,2,TBR_1,D,96.24
DIATREND,balanced_age_oversampling,age,oversampling,False,2,TBR_1,E,3.68
DIATREND,balanced_age_oversampling,age,oversampling,False,2,TBR_1,A + B,0.08
DIATREND,balanced_age_oversampling,age,oversampling,False,2,TBR_1,RMSE,62.37
DIATREND,balanced_age_oversampling,age,oversampling,False,2,TBR_1,MSE,3890.11
DIATREND,balanced_age_oversampling,age,oversampling,False,2,TBR_1,MAE,56.66
DIATREND,balanced_age_oversampling,age,oversampling,False,2,TBR_1,MAPE,0.91
DIATREND,balanced_age_oversampling,age,oversampling,False,2,TIR,A,68.8
DIATREND,balanced_age_oversampling,age,oversampling,False,2,TIR,B,30.39
DIATREND,balanced_age_oversampling,age,oversampling,False,2,TIR,C,0.8
DIATREND,balanced_age_oversampling,age,oversampling,False,2,TIR,D,0.0
DIATREND,balanced_age_oversampling,age,oversampling,False,2,TIR,E,0.0
DIATREND,balanced_age_oversampling,age,oversampling,False,2,TIR,A + B,99.19
DIATREND,balanced_age_oversampling,age,oversampling,False,2,TIR,RMSE,30.57
DIATREND,balanced_age_oversampling,age,oversampling,False,2,TIR,MSE,934.29
DIATREND,balanced_age_oversampling,age,oversampling,False,2,TIR,MAE,22.02
DIATREND,balanced_age_oversampling,age,oversampling,False,2,TIR,MAPE,0.18
DIATREND,balanced_age_oversampling,age,oversampling,False,2,TAR_1,A,67.45
DIATREND,balanced_age_oversampling,age,oversampling,False,2,TAR_1,B,29.95
DIATREND,balanced_age_oversampling,age,oversampling,False,2,TAR_1,C,0.17
DIATREND,balanced_age_oversampling,age,oversampling,False,2,TAR_1,D,2.43
DIATREND,balanced_age_oversampling,age,oversampling,False,2,TAR_1,E,0.0
DIATREND,balanced_age_oversampling,age,oversampling,False,2,TAR_1,A + B,97.4
DIATREND,balanced_age_oversampling,age,oversampling,False,2,TAR_1,RMSE,44.21
DIATREND,balanced_age_oversampling,age,oversampling,False,2,TAR_1,MSE,1954.51
DIATREND,balanced_age_oversampling,age,oversampling,False,2,TAR_1,MAE,35.51
DIATREND,balanced_age_oversampling,age,oversampling,False,2,TAR_1,MAPE,0.17
DIATREND,balanced_age_oversampling,age,oversampling,False,2,TAR_2,A,53.95
DIATREND,balanced_age_oversampling,age,oversampling,False,2,TAR_2,B,34.73
DIATREND,balanced_age_oversampling,age,oversampling,False,2,TAR_2,C,0.0
DIATREND,balanced_age_oversampling,age,oversampling,False,2,TAR_2,D,11.33
DIATREND,balanced_age_oversampling,age,oversampling,False,2,TAR_2,E,0.0
DIATREND,balanced_age_oversampling,age,oversampling,False,2,TAR_2,A + B,88.68
DIATREND,balanced_age_oversampling,age,oversampling,False,2,TAR_2,RMSE,73.59
DIATREND,balanced_age_oversampling,age,oversampling,False,2,TAR_2,MSE,5414.83
DIATREND,balanced_age_oversampling,age,oversampling,False,2,TAR_2,MAE,62.14
DIATREND,balanced_age_oversampling,age,oversampling,False,2,TAR_2,MAPE,0.21
DIATREND,balanced_age_oversampling,age,oversampling,False,2,ENTIRE,A,64.8
DIATREND,balanced_age_oversampling,age,oversampling,False,2,ENTIRE,B,30.44
DIATREND,balanced_age_oversampling,age,oversampling,False,2,ENTIRE,C,0.47
DIATREND,balanced_age_oversampling,age,oversampling,False,2,ENTIRE,D,4.21
DIATREND,balanced_age_oversampling,age,oversampling,False,2,ENTIRE,E,0.07
DIATREND,balanced_age_oversampling,age,oversampling,False,2,ENTIRE,A + B,95.24
DIATREND,balanced_age_oversampling,age,oversampling,False,2,ENTIRE,RMSE,45.03
DIATREND,balanced_age_oversampling,age,oversampling,False,2,ENTIRE,MSE,2027.46
DIATREND,balanced_age_oversampling,age,oversampling,False,2,ENTIRE,MAE,33.24
DIATREND,balanced_age_oversampling,age,oversampling,False,2,ENTIRE,MAPE,0.2
DIATREND,balanced_age_oversampling,age,oversampling,False,3,TBR_2,A,3.81
DIATREND,balanced_age_oversampling,age,oversampling,False,3,TBR_2,B,0.0
DIATREND,balanced_age_oversampling,age,oversampling,False,3,TBR_2,C,0.0
DIATREND,balanced_age_oversampling,age,oversampling,False,3,TBR_2,D,94.54
DIATREND,balanced_age_oversampling,age,oversampling,False,3,TBR_2,E,1.65
DIATREND,balanced_age_oversampling,age,oversampling,False,3,TBR_2,A + B,3.81
DIATREND,balanced_age_oversampling,age,oversampling,False,3,TBR_2,RMSE,67.39
DIATREND,balanced_age_oversampling,age,oversampling,False,3,TBR_2,MSE,4541.59
DIATREND,balanced_age_oversampling,age,oversampling,False,3,TBR_2,MAE,63.34
DIATREND,balanced_age_oversampling,age,oversampling,False,3,TBR_2,MAPE,1.39
DIATREND,balanced_age_oversampling,age,oversampling,False,3,TBR_1,A,1.15
DIATREND,balanced_age_oversampling,age,oversampling,False,3,TBR_1,B,0.0
DIATREND,balanced_age_oversampling,age,oversampling,False,3,TBR_1,C,0.0
DIATREND,balanced_age_oversampling,age,oversampling,False,3,TBR_1,D,97.33
DIATREND,balanced_age_oversampling,age,oversampling,False,3,TBR_1,E,1.52
DIATREND,balanced_age_oversampling,age,oversampling,False,3,TBR_1,A + B,1.15
DIATREND,balanced_age_oversampling,age,oversampling,False,3,TBR_1,RMSE,53.38
DIATREND,balanced_age_oversampling,age,oversampling,False,3,TBR_1,MSE,2849.89
DIATREND,balanced_age_oversampling,age,oversampling,False,3,TBR_1,MAE,49.43
DIATREND,balanced_age_oversampling,age,oversampling,False,3,TBR_1,MAPE,0.79
DIATREND,balanced_age_oversampling,age,oversampling,False,3,TIR,A,70.95
DIATREND,balanced_age_oversampling,age,oversampling,False,3,TIR,B,28.69
DIATREND,balanced_age_oversampling,age,oversampling,False,3,TIR,C,0.35
DIATREND,balanced_age_oversampling,age,oversampling,False,3,TIR,D,0.0
DIATREND,balanced_age_oversampling,age,oversampling,False,3,TIR,E,0.0
DIATREND,balanced_age_oversampling,age,oversampling,False,3,TIR,A + B,99.64
DIATREND,balanced_age_oversampling,age,oversampling,False,3,TIR,RMSE,27.4
DIATREND,balanced_age_oversampling,age,oversampling,False,3,TIR,MSE,750.97
DIATREND,balanced_age_oversampling,age,oversampling,False,3,TIR,MAE,20.26
DIATREND,balanced_age_oversampling,age,oversampling,False,3,TIR,MAPE,0.17
DIATREND,balanced_age_oversampling,age,oversampling,False,3,TAR_1,A,68.69
DIATREND,balanced_age_oversampling,age,oversampling,False,3,TAR_1,B,28.96
DIATREND,balanced_age_oversampling,age,oversampling,False,3,TAR_1,C,0.1
DIATREND,balanced_age_oversampling,age,oversampling,False,3,TAR_1,D,2.25
DIATREND,balanced_age_oversampling,age,oversampling,False,3,TAR_1,E,0.0
DIATREND,balanced_age_oversampling,age,oversampling,False,3,TAR_1,A + B,97.65
DIATREND,balanced_age_oversampling,age,oversampling,False,3,TAR_1,RMSE,43.29
DIATREND,balanced_age_oversampling,age,oversampling,False,3,TAR_1,MSE,1873.8
DIATREND,balanced_age_oversampling,age,oversampling,False,3,TAR_1,MAE,34.85
DIATREND,balanced_age_oversampling,age,oversampling,False,3,TAR_1,MAPE,0.16
DIATREND,balanced_age_oversampling,age,oversampling,False,3,TAR_2,A,56.0
DIATREND,balanced_age_oversampling,age,oversampling,False,3,TAR_2,B,35.32
DIATREND,balanced_age_oversampling,age,oversampling,False,3,TAR_2,C,0.0
DIATREND,balanced_age_oversampling,age,oversampling,False,3,TAR_2,D,8.68
DIATREND,balanced_age_oversampling,age,oversampling,False,3,TAR_2,E,0.0
DIATREND,balanced_age_oversampling,age,oversampling,False,3,TAR_2,A + B,91.32
DIATREND,balanced_age_oversampling,age,oversampling,False,3,TAR_2,RMSE,72.74
DIATREND,balanced_age_oversampling,age,oversampling,False,3,TAR_2,MSE,5290.48
DIATREND,balanced_age_oversampling,age,oversampling,False,3,TAR_2,MAE,61.72
DIATREND,balanced_age_oversampling,age,oversampling,False,3,TAR_2,MAPE,0.2
DIATREND,balanced_age_oversampling,age,oversampling,False,3,ENTIRE,A,66.48
DIATREND,balanced_age_oversampling,age,oversampling,False,3,ENTIRE,B,29.55
DIATREND,balanced_age_oversampling,age,oversampling,False,3,ENTIRE,C,0.21
DIATREND,balanced_age_oversampling,age,oversampling,False,3,ENTIRE,D,3.74
DIATREND,balanced_age_oversampling,age,oversampling,False,3,ENTIRE,E,0.02
DIATREND,balanced_age_oversampling,age,oversampling,False,3,ENTIRE,A + B,96.03
DIATREND,balanced_age_oversampling,age,oversampling,False,3,ENTIRE,RMSE,44.04
DIATREND,balanced_age_oversampling,age,oversampling,False,3,ENTIRE,MSE,1939.9
DIATREND,balanced_age_oversampling,age,oversampling,False,3,ENTIRE,MAE,32.47
DIATREND,balanced_age_oversampling,age,oversampling,False,3,ENTIRE,MAPE,0.18
DIATREND,balanced_age_oversampling,age,oversampling,False,4,TBR_2,A,0.0
DIATREND,balanced_age_oversampling,age,oversampling,False,4,TBR_2,B,0.0
DIATREND,balanced_age_oversampling,age,oversampling,False,4,TBR_2,C,0.0
DIATREND,balanced_age_oversampling,age,oversampling,False,4,TBR_2,D,98.33
DIATREND,balanced_age_oversampling,age,oversampling,False,4,TBR_2,E,1.67
DIATREND,balanced_age_oversampling,age,oversampling,False,4,TBR_2,A + B,0.0
DIATREND,balanced_age_oversampling,age,oversampling,False,4,TBR_2,RMSE,66.97
DIATREND,balanced_age_oversampling,age,oversampling,False,4,TBR_2,MSE,4484.73
DIATREND,balanced_age_oversampling,age,oversampling,False,4,TBR_2,MAE,62.95
DIATREND,balanced_age_oversampling,age,oversampling,False,4,TBR_2,MAPE,1.41
DIATREND,balanced_age_oversampling,age,oversampling,False,4,TBR_1,A,0.53
DIATREND,balanced_age_oversampling,age,oversampling,False,4,TBR_1,B,0.0
DIATREND,balanced_age_oversampling,age,oversampling,False,4,TBR_1,C,0.0
DIATREND,balanced_age_oversampling,age,oversampling,False,4,TBR_1,D,97.68
DIATREND,balanced_age_oversampling,age,oversampling,False,4,TBR_1,E,1.79
DIATREND,balanced_age_oversampling,age,oversampling,False,4,TBR_1,A + B,0.53
DIATREND,balanced_age_oversampling,age,oversampling,False,4,TBR_1,RMSE,54.34
DIATREND,balanced_age_oversampling,age,oversampling,False,4,TBR_1,MSE,2952.92
DIATREND,balanced_age_oversampling,age,oversampling,False,4,TBR_1,MAE,50.08
DIATREND,balanced_age_oversampling,age,oversampling,False,4,TBR_1,MAPE,0.81
DIATREND,balanced_age_oversampling,age,oversampling,False,4,TIR,A,67.43
DIATREND,balanced_age_oversampling,age,oversampling,False,4,TIR,B,32.09
DIATREND,balanced_age_oversampling,age,oversampling,False,4,TIR,C,0.47
DIATREND,balanced_age_oversampling,age,oversampling,False,4,TIR,D,0.0
DIATREND,balanced_age_oversampling,age,oversampling,False,4,TIR,E,0.0
DIATREND,balanced_age_oversampling,age,oversampling,False,4,TIR,A + B,99.52
DIATREND,balanced_age_oversampling,age,oversampling,False,4,TIR,RMSE,29.53
DIATREND,balanced_age_oversampling,age,oversampling,False,4,TIR,MSE,871.94
DIATREND,balanced_age_oversampling,age,oversampling,False,4,TIR,MAE,22.04
DIATREND,balanced_age_oversampling,age,oversampling,False,4,TIR,MAPE,0.18
DIATREND,balanced_age_oversampling,age,oversampling,False,4,TAR_1,A,64.38
DIATREND,balanced_age_oversampling,age,oversampling,False,4,TAR_1,B,32.72
DIATREND,balanced_age_oversampling,age,oversampling,False,4,TAR_1,C,0.12
DIATREND,balanced_age_oversampling,age,oversampling,False,4,TAR_1,D,2.79
DIATREND,balanced_age_oversampling,age,oversampling,False,4,TAR_1,E,0.0
DIATREND,balanced_age_oversampling,age,oversampling,False,4,TAR_1,A + B,97.1
DIATREND,balanced_age_oversampling,age,oversampling,False,4,TAR_1,RMSE,46.61
DIATREND,balanced_age_oversampling,age,oversampling,False,4,TAR_1,MSE,2172.45
DIATREND,balanced_age_oversampling,age,oversampling,False,4,TAR_1,MAE,37.3
DIATREND,balanced_age_oversampling,age,oversampling,False,4,TAR_1,MAPE,0.17
DIATREND,balanced_age_oversampling,age,oversampling,False,4,TAR_2,A,53.02
DIATREND,balanced_age_oversampling,age,oversampling,False,4,TAR_2,B,36.88
DIATREND,balanced_age_oversampling,age,oversampling,False,4,TAR_2,C,0.0
DIATREND,balanced_age_oversampling,age,oversampling,False,4,TAR_2,D,10.09
DIATREND,balanced_age_oversampling,age,oversampling,False,4,TAR_2,E,0.0
DIATREND,balanced_age_oversampling,age,oversampling,False,4,TAR_2,A + B,89.9
DIATREND,balanced_age_oversampling,age,oversampling,False,4,TAR_2,RMSE,74.98
DIATREND,balanced_age_oversampling,age,oversampling,False,4,TAR_2,MSE,5621.68
DIATREND,balanced_age_oversampling,age,oversampling,False,4,TAR_2,MAE,63.76
DIATREND,balanced_age_oversampling,age,oversampling,False,4,TAR_2,MAPE,0.21
DIATREND,balanced_age_oversampling,age,oversampling,False,4,ENTIRE,A,62.13
DIATREND,balanced_age_oversampling,age,oversampling,False,4,ENTIRE,B,32.55
DIATREND,balanced_age_oversampling,age,oversampling,False,4,ENTIRE,C,0.27
DIATREND,balanced_age_oversampling,age,oversampling,False,4,ENTIRE,D,5.02
DIATREND,balanced_age_oversampling,age,oversampling,False,4,ENTIRE,E,0.04
DIATREND,balanced_age_oversampling,age,oversampling,False,4,ENTIRE,A + B,94.68
DIATREND,balanced_age_oversampling,age,oversampling,False,4,ENTIRE,RMSE,47.66
DIATREND,balanced_age_oversampling,age,oversampling,False,4,ENTIRE,MSE,2271.92
DIATREND,balanced_age_oversampling,age,oversampling,False,4,ENTIRE,MAE,35.64
DIATREND,balanced_age_oversampling,age,oversampling,False,4,ENTIRE,MAPE,0.2
DIATREND,balanced_age_oversampling,age,oversampling,False,5,TBR_2,A,0.0
DIATREND,balanced_age_oversampling,age,oversampling,False,5,TBR_2,B,0.0
DIATREND,balanced_age_oversampling,age,oversampling,False,5,TBR_2,C,0.0
DIATREND,balanced_age_oversampling,age,oversampling,False,5,TBR_2,D,98.87
DIATREND,balanced_age_oversampling,age,oversampling,False,5,TBR_2,E,1.13
DIATREND,balanced_age_oversampling,age,oversampling,False,5,TBR_2,A + B,0.0
DIATREND,balanced_age_oversampling,age,oversampling,False,5,TBR_2,RMSE,66.18
DIATREND,balanced_age_oversampling,age,oversampling,False,5,TBR_2,MSE,4379.52
DIATREND,balanced_age_oversampling,age,oversampling,False,5,TBR_2,MAE,63.17
DIATREND,balanced_age_oversampling,age,oversampling,False,5,TBR_2,MAPE,1.41
DIATREND,balanced_age_oversampling,age,oversampling,False,5,TBR_1,A,0.15
DIATREND,balanced_age_oversampling,age,oversampling,False,5,TBR_1,B,0.0
DIATREND,balanced_age_oversampling,age,oversampling,False,5,TBR_1,C,0.0
DIATREND,balanced_age_oversampling,age,oversampling,False,5,TBR_1,D,98.61
DIATREND,balanced_age_oversampling,age,oversampling,False,5,TBR_1,E,1.24
DIATREND,balanced_age_oversampling,age,oversampling,False,5,TBR_1,A + B,0.15
DIATREND,balanced_age_oversampling,age,oversampling,False,5,TBR_1,RMSE,52.97
DIATREND,balanced_age_oversampling,age,oversampling,False,5,TBR_1,MSE,2805.71
DIATREND,balanced_age_oversampling,age,oversampling,False,5,TBR_1,MAE,49.58
DIATREND,balanced_age_oversampling,age,oversampling,False,5,TBR_1,MAPE,0.8
DIATREND,balanced_age_oversampling,age,oversampling,False,5,TIR,A,66.67
DIATREND,balanced_age_oversampling,age,oversampling,False,5,TIR,B,32.78
DIATREND,balanced_age_oversampling,age,oversampling,False,5,TIR,C,0.54
DIATREND,balanced_age_oversampling,age,oversampling,False,5,TIR,D,0.0
DIATREND,balanced_age_oversampling,age,oversampling,False,5,TIR,E,0.0
DIATREND,balanced_age_oversampling,age,oversampling,False,5,TIR,A + B,99.45
DIATREND,balanced_age_oversampling,age,oversampling,False,5,TIR,RMSE,29.28
DIATREND,balanced_age_oversampling,age,oversampling,False,5,TIR,MSE,857.25
DIATREND,balanced_age_oversampling,age,oversampling,False,5,TIR,MAE,21.66
DIATREND,balanced_age_oversampling,age,oversampling,False,5,TIR,MAPE,0.18
DIATREND,balanced_age_oversampling,age,oversampling,False,5,TAR_1,A,66.75
DIATREND,balanced_age_oversampling,age,oversampling,False,5,TAR_1,B,30.42
DIATREND,balanced_age_oversampling,age,oversampling,False,5,TAR_1,C,0.31
DIATREND,balanced_age_oversampling,age,oversampling,False,5,TAR_1,D,2.51
DIATREND,balanced_age_oversampling,age,oversampling,False,5,TAR_1,E,0.0
DIATREND,balanced_age_oversampling,age,oversampling,False,5,TAR_1,A + B,97.17
DIATREND,balanced_age_oversampling,age,oversampling,False,5,TAR_1,RMSE,45.63
DIATREND,balanced_age_oversampling,age,oversampling,False,5,TAR_1,MSE,2081.96
DIATREND,balanced_age_oversampling,age,oversampling,False,5,TAR_1,MAE,36.35
DIATREND,balanced_age_oversampling,age,oversampling,False,5,TAR_1,MAPE,0.17
DIATREND,balanced_age_oversampling,age,oversampling,False,5,TAR_2,A,54.4
DIATREND,balanced_age_oversampling,age,oversampling,False,5,TAR_2,B,35.31
DIATREND,balanced_age_oversampling,age,oversampling,False,5,TAR_2,C,0.0
DIATREND,balanced_age_oversampling,age,oversampling,False,5,TAR_2,D,10.29
DIATREND,balanced_age_oversampling,age,oversampling,False,5,TAR_2,E,0.0
DIATREND,balanced_age_oversampling,age,oversampling,False,5,TAR_2,A + B,89.71
DIATREND,balanced_age_oversampling,age,oversampling,False,5,TAR_2,RMSE,80.23
DIATREND,balanced_age_oversampling,age,oversampling,False,5,TAR_2,MSE,6436.62
DIATREND,balanced_age_oversampling,age,oversampling,False,5,TAR_2,MAE,67.27
DIATREND,balanced_age_oversampling,age,oversampling,False,5,TAR_2,MAPE,0.21
DIATREND,balanced_age_oversampling,age,oversampling,False,5,ENTIRE,A,62.32
DIATREND,balanced_age_oversampling,age,oversampling,False,5,ENTIRE,B,31.83
DIATREND,balanced_age_oversampling,age,oversampling,False,5,ENTIRE,C,0.36
DIATREND,balanced_age_oversampling,age,oversampling,False,5,ENTIRE,D,5.46
DIATREND,balanced_age_oversampling,age,oversampling,False,5,ENTIRE,E,0.03
DIATREND,balanced_age_oversampling,age,oversampling,False,5,ENTIRE,A + B,94.15
DIATREND,balanced_age_oversampling,age,oversampling,False,5,ENTIRE,RMSE,48.87
DIATREND,balanced_age_oversampling,age,oversampling,False,5,ENTIRE,MSE,2388.58
DIATREND,balanced_age_oversampling,age,oversampling,False,5,ENTIRE,MAE,35.67
DIATREND,balanced_age_oversampling,age,oversampling,False,5,ENTIRE,MAPE,0.21
DIATREND,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,False,1,TBR_2,A,0.0
DIATREND,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,False,1,TBR_2,B,0.0
DIATREND,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,False,1,TBR_2,C,0.0
DIATREND,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,False,1,TBR_2,D,95.91
DIATREND,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,False,1,TBR_2,E,4.09
DIATREND,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,False,1,TBR_2,A + B,0.0
DIATREND,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,False,1,TBR_2,RMSE,81.36
DIATREND,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,False,1,TBR_2,MSE,6619.35
DIATREND,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,False,1,TBR_2,MAE,77.0
DIATREND,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,False,1,TBR_2,MAPE,1.67
DIATREND,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,False,1,TBR_1,A,0.0
DIATREND,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,False,1,TBR_1,B,0.0
DIATREND,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,False,1,TBR_1,C,0.0
DIATREND,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,False,1,TBR_1,D,96.78
DIATREND,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,False,1,TBR_1,E,3.22
DIATREND,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,False,1,TBR_1,A + B,0.0
DIATREND,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,False,1,TBR_1,RMSE,63.04
DIATREND,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,False,1,TBR_1,MSE,3973.72
DIATREND,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,False,1,TBR_1,MAE,58.04
