dataset,condition,dimension,technique,is_original,family_size,family_mechanism,range,metric,mean,std,baseline_mean,delta_abs,delta_pct,improvement_pct
DIATREND,balanced_sex_undersampling,sex,undersampling,False,undersampling,random,TBR_1,C,0.0,0.0,0.0,0.0,,
DIATREND,balanced_sex_undersampling,sex,undersampling,False,undersampling,random,TBR_1,D,97.29,1.2,97.11,0.18000000000000682,0.18535681186284297,-0.18535681186284297
DIATREND,balanced_sex_undersampling,sex,undersampling,False,undersampling,random,TBR_1,E,2.71,1.2,2.88,-0.16999999999999993,-5.902777777777776,5.902777777777776
DIATREND,balanced_sex_undersampling,sex,undersampling,False,undersampling,random,TBR_1,A + B,0.0,0.0,0.01,-0.01,-100.0,-100.0
DIATREND,balanced_sex_undersampling,sex,undersampling,False,undersampling,random,TBR_1,RMSE,59.28,4.46,59.82,-0.5399999999999991,-0.9027081243731179,0.9027081243731179
DIATREND,balanced_sex_undersampling,sex,undersampling,False,undersampling,random,TBR_1,MSE,3529.76,534.1,3591.41,-61.649999999999636,-1.7165959887620639,1.7165959887620639
DIATREND,balanced_sex_undersampling,sex,undersampling,False,undersampling,random,TBR_1,MAE,54.71,3.57,55.15,-0.4399999999999977,-0.7978241160471401,0.7978241160471401
DIATREND,balanced_sex_undersampling,sex,undersampling,False,undersampling,random,TBR_1,MAPE,0.88,0.05,0.88,0.0,0.0,-0.0
DIATREND,balanced_sex_undersampling,sex,undersampling,False,undersampling,random,TIR,A,66.92,2.02,66.2,0.7199999999999989,1.0876132930513578,1.0876132930513578
DIATREND,balanced_sex_undersampling,sex,undersampling,False,undersampling,random,TIR,B,32.45,1.98,33.14,-0.6899999999999977,-2.0820760410380137,
DIATREND,balanced_sex_undersampling,sex,undersampling,False,undersampling,random,TIR,C,0.63,0.19,0.66,-0.030000000000000027,-4.545454545454549,4.545454545454549
DIATREND,balanced_sex_undersampling,sex,undersampling,False,undersampling,random,TIR,D,0.0,0.0,0.0,0.0,,
DIATREND,balanced_sex_undersampling,sex,undersampling,False,undersampling,random,TIR,E,0.0,0.0,0.0,0.0,,
DIATREND,balanced_sex_undersampling,sex,undersampling,False,undersampling,random,TIR,A + B,99.37,0.2,99.34,0.030000000000001137,0.03019931548218355,0.03019931548218355
DIATREND,balanced_sex_undersampling,sex,undersampling,False,undersampling,random,TIR,RMSE,30.33,0.99,30.72,-0.39000000000000057,-1.269531250000002,1.269531250000002
DIATREND,balanced_sex_undersampling,sex,undersampling,False,undersampling,random,TIR,MSE,920.54,59.64,944.97,-24.430000000000064,-2.5852672571616098,2.5852672571616098
DIATREND,balanced_sex_undersampling,sex,undersampling,False,undersampling,random,TIR,MAE,22.33,0.67,22.67,-0.3400000000000034,-1.4997794441993975,1.4997794441993975
DIATREND,balanced_sex_undersampling,sex,undersampling,False,undersampling,random,TIR,MAPE,0.19,0.01,0.19,0.0,0.0,-0.0
DIATREND,balanced_sex_undersampling,sex,undersampling,False,undersampling,random,TAR_1,A,70.13,1.93,70.98,-0.8500000000000085,-1.197520428289671,-1.197520428289671
DIATREND,balanced_sex_undersampling,sex,undersampling,False,undersampling,random,TAR_1,B,27.57,1.74,26.82,0.75,2.796420581655481,
DIATREND,balanced_sex_undersampling,sex,undersampling,False,undersampling,random,TAR_1,C,0.13,0.08,0.1,0.03,30.0,-30.0
DIATREND,balanced_sex_undersampling,sex,undersampling,False,undersampling,random,TAR_1,D,2.17,0.18,2.11,0.06000000000000005,2.8436018957346,-2.8436018957346
DIATREND,balanced_sex_undersampling,sex,undersampling,False,undersampling,random,TAR_1,E,0.0,0.0,0.0,0.0,,
DIATREND,balanced_sex_undersampling,sex,undersampling,False,undersampling,random,TAR_1,A + B,97.7,0.21,97.79,-0.09000000000000341,-0.09203395030167032,-0.09203395030167032
DIATREND,balanced_sex_undersampling,sex,undersampling,False,undersampling,random,TAR_1,RMSE,42.73,1.56,42.08,0.6499999999999986,1.5446768060836469,-1.5446768060836469
DIATREND,balanced_sex_undersampling,sex,undersampling,False,undersampling,random,TAR_1,MSE,1827.78,133.13,1771.85,55.930000000000064,3.156587747269807,-3.156587747269807
DIATREND,balanced_sex_undersampling,sex,undersampling,False,undersampling,random,TAR_1,MAE,33.57,1.2,32.9,0.6700000000000017,2.036474164133744,-2.036474164133744
DIATREND,balanced_sex_undersampling,sex,undersampling,False,undersampling,random,TAR_1,MAPE,0.16,0.01,0.15,0.010000000000000009,6.666666666666673,-6.666666666666673
DIATREND,balanced_sex_undersampling,sex,undersampling,False,undersampling,random,TAR_2,A,57.59,1.64,56.98,0.6100000000000065,1.0705510705510821,1.0705510705510821
DIATREND,balanced_sex_undersampling,sex,undersampling,False,undersampling,random,TAR_2,B,33.23,0.81,34.13,-0.9000000000000057,-2.6369762672136114,
DIATREND,balanced_sex_undersampling,sex,undersampling,False,undersampling,random,TAR_2,C,0.0,0.0,0.0,0.0,,
DIATREND,balanced_sex_undersampling,sex,undersampling,False,undersampling,random,TAR_2,D,9.18,1.46,8.89,0.28999999999999915,3.2620922384701814,-3.2620922384701814
DIATREND,balanced_sex_undersampling,sex,undersampling,False,undersampling,random,TAR_2,E,0.0,0.0,0.0,0.0,,
DIATREND,balanced_sex_undersampling,sex,undersampling,False,undersampling,random,TAR_2,A + B,90.82,1.45,91.11,-0.29000000000000625,-0.318296564592258,-0.318296564592258
DIATREND,balanced_sex_undersampling,sex,undersampling,False,undersampling,random,TAR_2,RMSE,72.51,3.16,72.34,0.1700000000000017,0.23500138236107504,-0.23500138236107504
DIATREND,balanced_sex_undersampling,sex,undersampling,False,undersampling,random,TAR_2,MSE,5266.26,468.33,5246.21,20.050000000000182,0.3821806599430862,-0.3821806599430862
DIATREND,balanced_sex_undersampling,sex,undersampling,False,undersampling,random,TAR_2,MAE,60.82,2.49,60.55,0.2700000000000031,0.44591246903386156,-0.44591246903386156
DIATREND,balanced_sex_undersampling,sex,undersampling,False,undersampling,random,TAR_2,MAPE,0.2,0.01,0.2,0.0,0.0,-0.0
DIATREND,balanced_sex_undersampling,sex,undersampling,False,undersampling,random,ENTIRE,A,64.94,2.2,64.65,0.28999999999999204,0.4485692188708306,0.4485692188708306
DIATREND,balanced_sex_undersampling,sex,undersampling,False,undersampling,random,ENTIRE,B,30.6,1.39,30.95,-0.34999999999999787,-1.1308562197092016,
DIATREND,balanced_sex_undersampling,sex,undersampling,False,undersampling,random,ENTIRE,C,0.36,0.12,0.36,0.0,0.0,-0.0
DIATREND,balanced_sex_undersampling,sex,undersampling,False,undersampling,random,ENTIRE,D,4.06,0.78,3.98,0.07999999999999963,2.010050251256272,-2.010050251256272
DIATREND,balanced_sex_undersampling,sex,undersampling,False,undersampling,random,ENTIRE,E,0.05,0.02,0.05,0.0,0.0,-0.0
DIATREND,balanced_sex_undersampling,sex,undersampling,False,undersampling,random,ENTIRE,A + B,95.54,0.85,95.6,-0.05999999999998806,-0.06276150627613815,-0.06276150627613815
DIATREND,balanced_sex_undersampling,sex,undersampling,False,undersampling,random,ENTIRE,RMSE,45.08,2.21,45.05,0.030000000000001137,0.0665926748057739,-0.0665926748057739
DIATREND,balanced_sex_undersampling,sex,undersampling,False,undersampling,random,ENTIRE,MSE,2036.22,201.11,2033.93,2.2899999999999636,0.112589912140534,-0.112589912140534
DIATREND,balanced_sex_undersampling,sex,undersampling,False,undersampling,random,ENTIRE,MAE,33.28,1.64,33.25,0.030000000000001137,0.09022556390977786,-0.09022556390977786
DIATREND,balanced_sex_undersampling,sex,undersampling,False,undersampling,random,ENTIRE,MAPE,0.19,0.01,0.2,-0.010000000000000009,-5.000000000000004,5.000000000000004
DIATREND,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,False,same_size,random,TBR_2,A,0.15,0.34,0.0,0.15,,
DIATREND,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,False,same_size,random,TBR_2,B,0.0,0.0,0.0,0.0,,
DIATREND,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,False,same_size,random,TBR_2,C,0.0,0.0,0.0,0.0,,
DIATREND,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,False,same_size,random,TBR_2,D,96.73,1.73,96.53,0.20000000000000284,0.20718947477468438,-0.20718947477468438
DIATREND,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,False,same_size,random,TBR_2,E,3.12,1.8,3.47,-0.3500000000000001,-10.086455331412106,10.086455331412106
DIATREND,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,False,same_size,random,TBR_2,A + B,0.15,0.34,0.0,0.15,,
DIATREND,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,False,same_size,random,TBR_2,RMSE,74.17,7.56,75.28,-1.1099999999999994,-1.4744952178533468,1.4744952178533468
DIATREND,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,False,same_size,random,TBR_2,MSE,5547.59,1129.82,5710.57,-162.97999999999956,-2.8540058172826805,2.8540058172826805
DIATREND,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,False,same_size,random,TBR_2,MAE,69.88,6.9,71.22,-1.3400000000000034,-1.8814939623701257,1.8814939623701257
DIATREND,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,False,same_size,random,TBR_2,MAPE,1.54,0.14,1.57,-0.030000000000000027,-1.9108280254777086,1.9108280254777086
DIATREND,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,False,same_size,random,TBR_1,A,0.13,0.29,0.01,0.12000000000000001,1200.0,1200.0
DIATREND,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,False,same_size,random,TBR_1,B,0.0,0.0,0.0,0.0,,
DIATREND,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,False,same_size,random,TBR_1,C,0.0,0.0,0.0,0.0,,
DIATREND,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,False,same_size,random,TBR_1,D,97.2,1.14,97.11,0.09000000000000341,0.09267840593142149,-0.09267840593142149
DIATREND,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,False,same_size,random,TBR_1,E,2.67,1.23,2.88,-0.20999999999999996,-7.291666666666666,7.291666666666666
DIATREND,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,False,same_size,random,TBR_1,A + B,0.13,0.29,0.01,0.12000000000000001,1200.0,1200.0
DIATREND,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,False,same_size,random,TBR_1,RMSE,59.18,4.36,59.82,-0.6400000000000006,-1.0698762955533276,1.0698762955533276
DIATREND,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,False,same_size,random,TBR_1,MSE,3517.89,512.98,3591.41,-73.51999999999998,-2.04710684661456,2.04710684661456
DIATREND,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,False,same_size,random,TBR_1,MAE,54.42,3.44,55.15,-0.7299999999999969,-1.3236627379873018,1.3236627379873018
DIATREND,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,False,same_size,random,TBR_1,MAPE,0.87,0.05,0.88,-0.010000000000000009,-1.1363636363636374,1.1363636363636374
DIATREND,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,False,same_size,random,TIR,A,66.84,2.13,66.2,0.6400000000000006,0.9667673716012093,0.9667673716012093
DIATREND,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,False,same_size,random,TIR,B,32.54,2.1,33.14,-0.6000000000000014,-1.8105009052504568,
DIATREND,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,False,same_size,random,TIR,C,0.62,0.2,0.66,-0.040000000000000036,-6.060606060606066,6.060606060606066
DIATREND,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,False,same_size,random,TIR,D,0.0,0.0,0.0,0.0,,
DIATREND,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,False,same_size,random,TIR,E,0.0,0.0,0.0,0.0,,
DIATREND,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,False,same_size,random,TIR,A + B,99.38,0.2,99.34,0.03999999999999204,0.0402657539762352,0.0402657539762352
DIATREND,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,False,same_size,random,TIR,RMSE,30.31,1.06,30.72,-0.41000000000000014,-1.3346354166666672,1.3346354166666672
DIATREND,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,False,same_size,random,TIR,MSE,919.84,63.88,944.97,-25.129999999999995,-2.6593436828682386,2.6593436828682386
DIATREND,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,False,same_size,random,TIR,MAE,22.35,0.68,22.67,-0.3200000000000003,-1.4115571239523612,1.4115571239523612
DIATREND,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,False,same_size,random,TIR,MAPE,0.19,0.01,0.19,0.0,0.0,-0.0
DIATREND,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,False,same_size,random,TAR_1,A,70.64,1.88,70.98,-0.3400000000000034,-0.47900817131586837,-0.47900817131586837
DIATREND,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,False,same_size,random,TAR_1,B,27.09,1.71,26.82,0.2699999999999996,1.0067114093959715,
DIATREND,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,False,same_size,random,TAR_1,C,0.13,0.06,0.1,0.03,30.0,-30.0
DIATREND,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,False,same_size,random,TAR_1,D,2.14,0.19,2.11,0.03000000000000025,1.4218009478673106,-1.4218009478673106
DIATREND,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,False,same_size,random,TAR_1,E,0.0,0.0,0.0,0.0,,
DIATREND,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,False,same_size,random,TAR_1,A + B,97.73,0.19,97.79,-0.060000000000002274,-0.061355966867780214,-0.061355966867780214
DIATREND,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,False,same_size,random,TAR_1,RMSE,42.4,1.36,42.08,0.3200000000000003,0.7604562737642593,-0.7604562737642593
DIATREND,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,False,same_size,random,TAR_1,MSE,1798.86,115.29,1771.85,27.00999999999999,1.524395405931653,-1.524395405931653
DIATREND,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,False,same_size,random,TAR_1,MAE,33.17,1.11,32.9,0.2700000000000031,0.8206686930091281,-0.8206686930091281
DIATREND,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,False,same_size,random,TAR_1,MAPE,0.16,0.01,0.15,0.010000000000000009,6.666666666666673,-6.666666666666673
DIATREND,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,False,same_size,random,TAR_2,A,57.39,1.47,56.98,0.4100000000000037,0.7195507195507261,0.7195507195507261
DIATREND,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,False,same_size,random,TAR_2,B,33.54,1.57,34.13,-0.5900000000000034,-1.7286844418400333,
DIATREND,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,False,same_size,random,TAR_2,C,0.0,0.0,0.0,0.0,,
DIATREND,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,False,same_size,random,TAR_2,D,9.07,1.42,8.89,0.17999999999999972,2.024746906636667,-2.024746906636667
DIATREND,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,False,same_size,random,TAR_2,E,0.0,0.0,0.0,0.0,,
DIATREND,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,False,same_size,random,TAR_2,A + B,90.93,1.42,91.11,-0.1799999999999926,-0.19756338491932018,-0.19756338491932018
DIATREND,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,False,same_size,random,TAR_2,RMSE,72.57,3.4,72.34,0.22999999999998977,0.3179430467237901,-0.3179430467237901
DIATREND,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,False,same_size,random,TAR_2,MSE,5275.57,504.91,5246.21,29.359999999999673,0.5596421035375952,-0.5596421035375952
DIATREND,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,False,same_size,random,TAR_2,MAE,60.92,2.86,60.55,0.37000000000000455,0.6110652353426995,-0.6110652353426995
DIATREND,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,False,same_size,random,TAR_2,MAPE,0.2,0.0,0.2,0.0,0.0,-0.0
DIATREND,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,False,same_size,random,ENTIRE,A,64.98,2.28,64.65,0.3299999999999983,0.5104408352668187,0.5104408352668187
DIATREND,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,False,same_size,random,ENTIRE,B,30.6,1.51,30.95,-0.34999999999999787,-1.1308562197092016,
DIATREND,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,False,same_size,random,ENTIRE,C,0.35,0.12,0.36,-0.010000000000000009,-2.7777777777777803,2.7777777777777803
DIATREND,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,False,same_size,random,ENTIRE,D,4.02,0.77,3.98,0.03999999999999959,1.0050251256281304,-1.0050251256281304
DIATREND,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,False,same_size,random,ENTIRE,E,0.05,0.02,0.05,0.0,0.0,-0.0
DIATREND,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,False,same_size,random,ENTIRE,A + B,95.58,0.83,95.6,-0.01999999999999602,-0.02092050209204605,-0.02092050209204605
DIATREND,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,False,same_size,random,ENTIRE,RMSE,45.02,2.26,45.05,-0.02999999999999403,-0.06659267480575812,0.06659267480575812
DIATREND,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,False,same_size,random,ENTIRE,MSE,2030.92,205.54,2033.93,-3.009999999999991,-0.14798936049913175,0.14798936049913175
DIATREND,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,False,same_size,random,ENTIRE,MAE,33.21,1.69,33.25,-0.03999999999999915,-0.12030075187969669,0.12030075187969669
DIATREND,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,False,same_size,random,ENTIRE,MAPE,0.19,0.01,0.2,-0.010000000000000009,-5.000000000000004,5.000000000000004
DIATREND,balanced_sex_undersampling_smote,sex,undersampling_smote,False,same_size,random+guided,TBR_2,A,0.0,0.0,0.0,0.0,,
DIATREND,balanced_sex_undersampling_smote,sex,undersampling_smote,False,same_size,random+guided,TBR_2,B,0.0,0.0,0.0,0.0,,
DIATREND,balanced_sex_undersampling_smote,sex,undersampling_smote,False,same_size,random+guided,TBR_2,C,0.0,0.0,0.0,0.0,,
DIATREND,balanced_sex_undersampling_smote,sex,undersampling_smote,False,same_size,random+guided,TBR_2,D,96.87,1.96,96.53,0.3400000000000034,0.352222107116962,-0.352222107116962
DIATREND,balanced_sex_undersampling_smote,sex,undersampling_smote,False,same_size,random+guided,TBR_2,E,3.13,1.96,3.47,-0.3400000000000003,-9.798270893371766,9.798270893371766
DIATREND,balanced_sex_undersampling_smote,sex,undersampling_smote,False,same_size,random+guided,TBR_2,A + B,0.0,0.0,0.0,0.0,,
DIATREND,balanced_sex_undersampling_smote,sex,undersampling_smote,False,same_size,random+guided,TBR_2,RMSE,74.93,7.43,75.28,-0.3499999999999943,-0.4649309245483453,0.4649309245483453
DIATREND,balanced_sex_undersampling_smote,sex,undersampling_smote,False,same_size,random+guided,TBR_2,MSE,5658.78,1122.96,5710.57,-51.789999999999964,-0.906914721297523,0.906914721297523
DIATREND,balanced_sex_undersampling_smote,sex,undersampling_smote,False,same_size,random+guided,TBR_2,MAE,71.06,6.51,71.22,-0.1599999999999966,-0.22465599550687532,0.22465599550687532
DIATREND,balanced_sex_undersampling_smote,sex,undersampling_smote,False,same_size,random+guided,TBR_2,MAPE,1.57,0.13,1.57,0.0,0.0,-0.0
DIATREND,balanced_sex_undersampling_smote,sex,undersampling_smote,False,same_size,random+guided,TBR_1,A,0.01,0.01,0.01,0.0,0.0,0.0
DIATREND,balanced_sex_undersampling_smote,sex,undersampling_smote,False,same_size,random+guided,TBR_1,B,0.0,0.0,0.0,0.0,,
DIATREND,balanced_sex_undersampling_smote,sex,undersampling_smote,False,same_size,random+guided,TBR_1,C,0.0,0.0,0.0,0.0,,
DIATREND,balanced_sex_undersampling_smote,sex,undersampling_smote,False,same_size,random+guided,TBR_1,D,97.35,1.25,97.11,0.23999999999999488,0.24714241581710933,-0.24714241581710933
DIATREND,balanced_sex_undersampling_smote,sex,undersampling_smote,False,same_size,random+guided,TBR_1,E,2.64,1.24,2.88,-0.23999999999999977,-8.333333333333325,8.333333333333325
DIATREND,balanced_sex_undersampling_smote,sex,undersampling_smote,False,same_size,random+guided,TBR_1,A + B,0.01,0.01,0.01,0.0,0.0,0.0
DIATREND,balanced_sex_undersampling_smote,sex,undersampling_smote,False,same_size,random+guided,TBR_1,RMSE,59.21,5.21,59.82,-0.6099999999999994,-1.0197258441992636,1.0197258441992636
DIATREND,balanced_sex_undersampling_smote,sex,undersampling_smote,False,same_size,random+guided,TBR_1,MSE,3527.21,612.95,3591.41,-64.19999999999982,-1.7875987425551476,1.7875987425551476
